"gr.income" "height" "age" "duration" "married" "gender" "german" "abitur"
"4320" 2950 196 34 1.1 0 0 1 1
"4321" 300 169 27 2.6 1 0 0 0
"4322" 1900 161 36 8.9 0 1 1 1
"4323" 3500 179 51 31.8 0 0 1 0
"4324" 3000 172 48 26 0 0 1 0
"4325" 4700 156 59 27.5 0 1 1 1
"4326" 2000 195 40 0 1 0 1 1
"4327" 4000 164 42 16.5 1 1 1 1
"4328" 8500 190 60 11.8 1 0 1 1
"4329" 4400 179 36 2.5 1 0 1 1
"4330" 1723 165 32 6.3 1 1 1 1
"4331" 2100 165 38 19 1 1 1 0
"4332" 2394 154 41 21.1 0 1 1 0
"4333" 3100 176 49 22.4 1 0 1 0
"4334" 7400 189 45 23 1 0 1 1
"4335" 3800 186 42 0.6 1 0 1 0
"4336" 1800 165 41 1.9 1 1 1 0
"4337" 1160 165 44 3.7 1 1 1 1
"4338" 12700 178 47 25 1 0 1 1
"4339" 2466 173 29 9.4 0 0 1 0
"4340" 900 162 39 1.8 1 1 1 0
"4341" 2200 162 51 2.3 1 0 0 0
"4342" 1800 165 38 12.3 1 0 0 1
"4343" 1476 164 35 3.8 0 1 1 1
"4344" 1850 177 42 3.3 1 0 1 0
"4345" 1100 167 43 3.2 1 1 1 1
"4346" 2500 172 59 44.8 1 0 1 0
"4347" 1930 150 52 7.8 1 1 1 1
"4348" 1750 168 34 0.9 1 0 1 1
"4349" 4100 169 45 13.8 1 0 1 1
"4350" 1500 170 40 15.4 1 1 1 1
"4351" 3500 180 47 21.8 1 0 1 1
"4352" 2200 163 43 6.8 1 0 0 0
"4353" 1900 163 52 15.3 1 0 0 0
"4354" 1700 153 26 4.5 0 1 0 0
"4355" 2280 180 29 1.2 1 0 0 0
"4356" 2700 185 51 4.3 1 0 0 1
"4357" 1000 170 40 3.1 1 1 1 0
"4358" 3100 173 57 36 1 0 1 1
"4359" 1500 162 53 14 1 1 1 0
"4360" 1350 170 59 20.8 0 1 1 0
"4361" 1000 178 37 18.8 0 1 1 0
"4362" 4100 183 37 2.8 0 0 1 1
"4363" 2400 174 44 17 1 0 1 0
"4364" 900 164 43 6.2 1 1 1 0
"4365" 2300 182 39 4.8 1 0 1 0
"4366" 1800 168 32 0.7 0 1 1 0
"4367" 3800 178 42 19 0 0 1 0
"4368" 2600 192 30 3.1 0 0 1 1
"4369" 4500 182 46 19.6 1 0 1 1
"4370" 1200 160 46 25.8 1 1 1 0
"4371" 2420 175 49 7.8 1 1 1 0
"4372" 4600 175 38 2.1 1 0 1 0
"4373" 317 175 33 3.4 1 1 1 0
"4374" 2771 185 32 13 0 0 1 0
"4375" 984 167 49 2.6 0 1 1 0
"4376" 1805 170 41 6.1 1 0 1 0
"4377" 1310 167 38 3.4 1 1 1 0
"4378" 2471 168 43 10.5 0 1 1 0
"4379" 3100 176 45 16 1 0 1 1
"4380" 1950 165 37 3.4 1 1 1 0
"4381" 1650 180 60 16.3 1 0 1 0
"4382" 2500 162 44 10.3 1 1 0 0
"4383" 1600 178 40 1.8 1 0 0 1
"4384" 2100 179 45 1.8 0 1 1 0
"4385" 2500 165 59 37.3 1 0 1 0
"4386" 3250 174 43 24 1 0 1 0
"4387" 1100 165 38 7.3 0 1 1 0
"4388" 3200 172 49 24.8 0 0 1 0
"4389" 3512 188 29 11.4 0 1 1 0
"4390" 1600 168 46 4.4 1 1 1 1
"4391" 4200 184 44 10.3 1 0 1 1
"4392" 1000 175 36 1.4 1 1 1 0
"4393" 2400 172 42 1.3 0 1 1 0
"4394" 325 163 39 0.3 1 1 1 0
"4395" 2160 176 29 7.8 1 0 0 0
"4396" 1480 169 26 6 1 1 0 0
"4397" 375 172 37 0.3 1 1 1 1
"4398" 4000 175 51 2.1 1 0 1 1
"4399" 2045 172 27 5.5 0 1 1 0
"4400" 1850 178 32 4.1 0 0 1 1
"4401" 3100 180 29 6.2 0 0 1 0
"4402" 4050 172 58 15.6 1 0 1 1
"4403" 1308 160 55 12.4 1 1 1 1
"4404" 4000 183 29 5.7 0 0 1 0
"4405" 1650 165 29 6.6 0 1 1 0
"4406" 3400 176 43 2.6 1 0 1 0
"4407" 325 168 38 4.4 1 1 1 0
"4408" 2222 160 54 3.8 1 1 1 1
"4409" 3800 174 40 7.2 1 0 1 0
"4410" 1250 160 41 6.8 1 1 1 0
"4411" 2400 187 47 10 1 0 1 0
"4412" 1260 164 46 6.3 1 1 1 0
"4413" 2502 180 45 20.3 1 0 1 0
"4414" 3523 186 49 2.4 1 0 1 1
"4415" 240 150 47 1.3 0 1 1 1
"4416" 4554 172 60 18.1 1 0 0 1
"4417" 4500 168 56 12.3 1 0 1 1
"4418" 2500 160 57 10.7 1 1 1 1
"4419" 1738 171 27 2.6 0 1 1 0
"4420" 2650 180 47 9.8 1 0 1 1
"4421" 2565 205 25 2.1 1 0 1 0
"4422" 1100 174 23 1.2 1 1 1 1
"4423" 2300 173 41 15.2 1 0 1 0
"4424" 325 158 31 0.8 1 1 1 0
"4425" 2350 168 46 4 0 1 1 0
"4426" 3300 180 42 21 0 0 1 0
"4427" 4500 185 37 6.4 1 0 1 1
"4428" 3700 183 39 14.7 1 1 1 0
"4429" 5000 177 50 33 1 0 1 0
"4430" 1217 163 57 12 1 1 1 0
"4431" 2250 160 54 30.4 1 1 1 0
"4432" 2000 181 34 3.8 0 0 1 1
"4433" 1100 168 36 16.2 0 0 1 0
"4434" 1800 188 45 1.2 0 0 1 0
"4435" 1700 175 52 29.5 1 0 1 0
"4436" 300 170 45 11.7 1 1 1 0
"4437" 2284 175 32 8.8 1 1 1 0
"4438" 2800 178 31 0 1 0 1 0
"4439" 2100 172 38 2.7 1 0 1 0
"4440" 3200 185 50 28 0 0 1 1
"4441" 1800 170 55 3.7 1 1 1 1
"4442" 3100 187 51 33 1 0 1 0
"4443" 1209 159 47 20 1 1 1 0
"4444" 1750 176 22 1 0 0 1 0
"4445" 2355 178 36 0.6 0 0 1 0
"4446" 3360 184 54 6.2 1 0 1 0
"4447" 3579 182 41 16 1 0 1 0
"4448" 1763 160 44 9.3 1 1 1 1
"4449" 2000 180 37 5.9 1 0 1 0
"4450" 3000 176 54 28.8 1 0 1 0
"4451" 2650 172 41 19 0 1 1 1
"4452" 1538 167 36 10.8 0 1 1 0
"4453" 2800 168 51 31.1 1 1 1 0
"4454" 2872 178 26 3.1 1 0 1 0
"4455" 1400 164 23 0.6 0 1 1 0
"4456" 2812 178 43 2.5 1 0 1 1
"4457" 3400 172 43 2.5 1 0 1 1
"4458" 2600 170 46 12.3 1 0 1 0
"4459" 1100 168 41 1.3 1 1 1 0
"4460" 1650 182 50 0.2 1 0 1 0
"4461" 1750 167 53 2.8 1 1 1 0
"4462" 600 158 60 31.3 1 1 1 0
"4463" 2500 172 39 2 0 0 1 0
"4464" 2193 165 55 28.8 1 0 0 0
"4465" 1042 157 48 7.5 1 1 1 0
"4466" 2100 178 28 1.6 0 0 0 0
"4467" 600 170 21 0.1 0 0 1 1
"4468" 3150 180 48 8.3 1 0 1 0
"4469" 800 169 37 0.8 1 0 0 1
"4470" 3500 172 47 19.8 1 0 1 0
"4471" 1200 151 48 8.6 0 1 0 0
"4472" 1500 172 30 4.6 0 0 0 0
"4473" 1500 175 51 1 1 0 0 1
"4474" 950 162 46 1.2 1 1 0 0
"4475" 2750 160 37 16.8 1 0 0 0
"4476" 1700 195 32 1.3 0 0 1 1
"4477" 1400 170 56 27.5 1 1 1 0
"4478" 3200 190 28 0.2 0 0 1 1
"4479" 1900 165 25 5 0 1 1 0
"4480" 6000 176 42 17 1 0 1 0
"4481" 10000 180 52 4.9 1 0 1 1
"4482" 2100 183 48 0.8 0 0 1 0
"4483" 2750 181 54 30.2 1 0 1 0
"4484" 3140 180 30 4.4 0 0 1 0
"4485" 3500 180 59 32.1 1 0 1 0
"4486" 5800 190 37 10.8 0 0 1 1
"4487" 3500 160 29 4 0 1 1 1
"4488" 1425 162 45 6 1 1 1 1
"4489" 1750 158 26 4.4 0 1 1 0
"4490" 5000 183 41 14 1 0 1 0
"4491" 1140 167 35 11 1 1 1 0
"4492" 2400 175 46 3.8 1 0 1 0
"4493" 300 164 35 11.2 1 1 1 1
"4494" 2373 182 34 7.4 1 0 1 1
"4495" 4300 176 45 16.8 1 0 1 1
"4496" 3350 176 34 4.6 1 0 1 1
"4497" 3200 186 33 13.2 0 0 1 0
"4498" 4500 187 39 12.6 1 0 1 0
"4499" 180 168 38 9.4 1 1 1 0
"4500" 315 164 52 5.8 0 1 0 0
"4501" 4900 186 33 1.8 1 0 1 1
"4502" 2200 169 37 10.1 0 0 1 0
"4503" 2750 164 30 2 0 1 1 1
"4504" 1000 161 58 11.7 0 1 1 0
"4505" 3220 180 40 13.5 1 0 1 0
"4506" 1700 162 60 13 1 1 1 0
"4507" 6000 178 42 0.1 0 0 0 0
"4508" 5625 164 34 3.2 0 1 1 1
"4509" 4800 181 62 37.4 1 0 1 0
"4510" 1400 167 57 23.5 1 1 1 0
"4511" 2000 170 29 10 0 1 1 0
"4512" 2000 169 41 2.1 0 1 1 0
"4513" 3600 165 44 6.9 1 1 1 0
"4514" 2100 168 58 4 0 1 1 1
"4515" 5600 186 48 6.7 1 0 1 1
"4516" 3000 159 37 0.4 1 1 1 1
"4517" 4000 172 37 1.8 1 0 1 1
"4518" 2569 155 36 14.8 0 1 1 0
"4519" 2454 158 46 0.8 0 1 1 1
"4520" 5100 185 36 6.5 1 0 1 1
"4521" 3500 170 27 1.7 1 1 0 1
"4522" 2700 170 58 22.2 0 1 1 0
"4523" 5000 180 34 4.3 1 0 1 1
"4524" 3900 172 29 1.9 1 1 1 1
"4525" 5200 180 32 2 0 0 1 0
"4526" 4000 172 31 5.6 0 1 1 1
"4527" 4900 170 38 15.8 1 0 1 0
"4528" 1500 169 35 2.3 1 1 1 0
"4529" 2300 185 36 6.8 0 0 1 1
"4530" 2400 175 50 16.8 0 0 1 0
"4531" 2400 170 28 6.2 0 0 1 0
"4532" 1700 171 43 14.5 0 0 1 0
"4533" 1350 160 34 2 0 1 1 0
"4534" 700 156 52 3.1 1 1 1 0
"4535" 320 183 25 2.4 0 0 1 1
"4536" 964 172 30 2.2 0 1 0 1
"4537" 1000 165 27 0.9 0 1 0 0
"4538" 311 163 23 0.8 0 1 1 1
"4539" 1845 174 37 18 0 0 1 0
"4540" 2800 165 48 12.7 0 1 1 0
"4541" 5000 168 56 37.9 0 1 1 0
"4542" 3400 174 36 11 0 0 1 0
"4543" 325 170 31 1.9 1 1 0 1
"4544" 3500 180 36 10.8 1 0 1 0
"4545" 2640 182 37 6.6 1 0 1 1
"4546" 2866 170 54 16.8 1 0 0 0
"4547" 1129 162 38 1.3 0 1 1 0
"4548" 444 164 56 3.7 1 1 1 0
"4549" 1600 172 44 3.6 0 0 1 1
"4550" 6200 173 54 28.8 1 0 1 0
"4551" 325 174 53 2 1 1 1 0
"4552" 1200 165 46 27 1 1 1 0
"4553" 2658 179 37 17.3 0 0 1 0
"4554" 3100 180 60 43 1 0 1 0
"4555" 2100 180 30 0.3 0 0 1 1
"4556" 1250 172 31 0.7 1 1 1 0
"4557" 880 155 51 2.3 1 1 1 0
"4558" 1800 170 35 7.6 1 1 1 1
"4559" 292 179 28 0.3 1 1 1 1
"4560" 2400 185 30 8.8 1 0 1 0
"4561" 3200 170 48 28.9 1 0 1 0
"4562" 3200 170 46 10.1 1 1 1 1
"4563" 2770 170 37 9.6 0 1 1 0
"4564" 4316 180 34 12 1 0 1 0
"4565" 5750 187 50 11.8 1 0 1 0
"4566" 1750 162 48 29.8 1 1 1 0
"4567" 2352 167 39 0.3 1 0 1 0
"4568" 3500 175 43 27.3 1 0 1 0
"4569" 750 180 69 3.1 1 0 1 0
"4570" 325 158 66 30.1 1 1 1 0
"4571" 2600 185 33 14 0 0 1 0
"4572" 3500 175 46 0.9 0 1 1 1
"4573" 4000 187 38 7.9 1 0 1 1
"4574" 6200 174 47 25.3 1 0 1 1
"4575" 290 170 47 9.5 1 1 1 0
"4576" 4300 192 33 3.8 1 0 1 1
"4577" 1050 164 35 2.1 1 1 1 0
"4578" 2100 155 35 15 0 1 1 0
"4579" 3340 186 33 0.9 0 0 1 1
"4580" 6000 172 44 8.4 1 0 1 1
"4581" 600 168 44 1.3 1 1 1 0
"4582" 3586 172 52 34 1 0 1 0
"4583" 2940 175 39 6.6 1 0 1 0
"4584" 1200 166 36 0.8 1 1 1 0
"4585" 2600 172 60 35.9 0 0 1 0
"4586" 1840 172 33 0.7 0 0 1 0
"4587" 2400 194 42 23.8 1 0 1 0
"4588" 1100 178 41 2.1 1 1 1 0
"4589" 3100 173 43 0 1 0 1 0
"4590" 3460 175 49 11.4 1 0 1 1
"4591" 2300 180 25 1.1 0 1 0 1
"4592" 2200 176 57 2 1 0 1 0
"4593" 4800 173 54 33 0 0 1 1
"4594" 6000 180 47 9.7 1 0 1 1
"4595" 3500 181 45 13.8 1 0 1 0
"4596" 2100 180 45 0.6 1 0 1 0
"4597" 620 165 39 10.8 1 1 1 0
"4598" 2200 175 42 13.3 1 0 1 0
"4599" 325 169 23 0.3 0 0 1 0
"4600" 3000 163 39 21 0 1 1 0
"4601" 4753 185 39 4.4 1 0 1 1
"4602" 2273 184 32 11.5 1 0 1 0
"4603" 220 166 57 3.3 1 1 1 0
"4604" 905 159 59 13.5 1 1 1 0
"4605" 1181 163 30 11 1 1 1 0
"4606" 2600 170 41 3.3 1 0 0 1
"4607" 6324 178 40 2.9 1 0 0 1
"4608" 5000 178 41 22 0 0 1 0
"4609" 1400 178 52 0.8 1 0 1 0
"4610" 3200 166 27 3.9 0 1 1 0
"4611" 3940 174 41 23 1 0 1 0
"4612" 1600 165 34 5.6 1 0 1 0
"4613" 321 163 38 1.1 1 1 1 0
"4614" 1700 176 49 7.7 1 0 1 0
"4615" 1450 160 47 6.9 1 1 1 0
"4616" 2640 161 23 0.7 0 1 1 0
"4617" 5500 180 57 2.1 1 0 1 0
"4618" 5000 175 53 11.8 1 0 1 0
"4619" 310 174 44 1.8 1 1 1 0
"4620" 4000 180 47 28.4 1 0 1 0
"4621" 185 166 40 6.3 1 1 1 0
"4622" 325 158 55 10.3 1 1 1 0
"4623" 6000 182 47 17.8 1 0 1 1
"4624" 1750 160 41 0.9 1 1 1 0
"4625" 2200 172 48 6.8 1 0 1 0
"4626" 500 165 40 8.4 1 1 1 0
"4627" 1840 178 26 6.8 0 0 1 0
"4628" 2781 173 45 20.6 1 0 1 0
"4629" 848 165 41 8.7 1 1 1 0
"4630" 2000 170 45 13.5 1 0 1 0
"4631" 1332 159 43 4.1 1 1 1 0
"4632" 1300 160 42 12 0 1 1 0
"4633" 3065 191 47 11.2 0 0 1 1
"4634" 1040 166 39 2.5 0 1 1 0
"4635" 3577 180 38 9 1 0 1 1
"4636" 3000 170 48 30 1 0 1 0
"4637" 2300 184 48 27.8 1 0 1 0
"4638" 2050 172 43 25 1 1 1 0
"4639" 1050 166 49 9.7 1 1 1 0
"4640" 2400 175 52 9.2 1 0 1 0
"4641" 2500 172 31 3.2 0 1 1 1
"4642" 4000 162 50 11.8 1 1 1 1
"4643" 2600 182 38 3 1 0 1 0
"4644" 3050 176 45 21.1 1 0 1 0
"4645" 700 162 40 1.1 1 1 1 0
"4646" 2750 178 51 29.4 1 0 1 0
"4647" 330 156 51 6.7 1 1 1 0
"4648" 1230 165 40 5.7 1 1 1 0
"4649" 1400 169 21 0.5 0 1 1 0
"4650" 2900 168 40 1.9 1 0 1 0
"4651" 1230 165 36 8.8 1 1 1 0
"4652" 3290 172 42 1.8 1 1 1 0
"4653" 2658 185 34 14 1 0 1 0
"4654" 2900 178 42 14.8 1 0 1 0
"4655" 2270 175 21 1.5 0 0 1 0
"4656" 3550 176 33 2.6 1 0 1 1
"4657" 2950 165 52 25.7 0 0 1 0
"4658" 3300 183 34 12.6 1 0 1 0
"4659" 2110 183 55 5.8 1 0 1 0
"4660" 2215 176 43 24 1 0 1 0
"4661" 2250 176 56 34 1 0 1 0
"4662" 1789 168 22 2.2 0 1 1 0
"4663" 2600 180 54 36 1 0 1 0
"4664" 2500 180 29 10 0 0 1 0
"4665" 2500 194 24 6 0 0 1 0
"4666" 2500 184 21 2 0 0 1 0
"4667" 2900 176 44 26.3 1 0 1 0
"4668" 1800 189 42 7.6 1 0 1 0
"4669" 1963 176 30 5.8 0 0 1 0
"4670" 1100 158 48 18 1 1 1 0
"4671" 2500 178 33 1.1 0 0 1 0
"4672" 5100 165 42 0.5 0 1 1 0
"4673" 220 164 63 12.3 1 1 1 0
"4674" 4250 175 35 2 0 0 1 1
"4675" 3500 180 46 15.3 1 0 1 1
"4676" 2250 165 33 10.5 0 1 1 1
"4677" 2200 168 28 0.3 1 1 1 1
"4678" 2100 175 32 1.3 1 0 1 0
"4679" 1900 168 37 7.3 0 1 1 0
"4680" 1600 183 27 0.1 0 0 1 1
"4681" 2113 178 28 8 0 0 1 0
"4682" 1400 168 42 9.9 0 1 1 0
"4683" 1500 180 37 10.8 1 0 1 0
"4684" 325 168 35 1.5 1 1 1 0
"4685" 2400 183 50 9.8 1 0 1 0
"4686" 325 168 48 19.8 1 1 1 0
"4687" 1400 178 25 2.9 0 1 1 0
"4688" 1100 173 22 2.8 0 1 1 0
"4689" 1900 172 55 18.1 1 0 1 0
"4690" 2000 170 43 13.8 1 0 1 0
"4691" 310 170 46 26.4 0 1 1 0
"4692" 1750 167 36 16.8 0 1 1 0
"4693" 1800 178 48 13.7 0 1 1 0
"4694" 1800 168 41 1.6 1 0 1 0
"4695" 950 160 39 2.8 1 1 1 0
"4696" 2100 175 36 18.5 1 0 1 0
"4697" 800 165 30 2.8 1 1 1 0
"4698" 600 165 58 11.8 1 1 1 0
"4699" 1500 170 59 17.4 1 1 1 0
"4700" 700 165 52 10.6 1 1 1 0
"4701" 2000 190 25 3.7 0 0 1 0
"4702" 1850 172 53 35 1 0 1 0
"4703" 750 170 23 3.9 0 1 1 0
"4704" 1050 190 21 3.1 0 0 1 0
"4705" 500 163 40 0.5 0 1 1 0
"4706" 2750 175 50 32 1 0 1 0
"4707" 1400 170 47 25.6 1 1 1 0
"4708" 1700 175 23 4.3 0 0 1 0
"4709" 1800 178 47 2.7 1 0 1 0
"4710" 1500 169 45 8.9 1 1 1 0
"4711" 1200 177 25 0.6 0 1 1 0
"4712" 2200 163 36 12.8 1 1 1 0
"4713" 2600 186 39 21 1 0 1 0
"4714" 3100 178 31 2.7 0 0 1 1
"4715" 3025 171 29 2.5 0 1 1 0
"4716" 1600 173 34 2.7 1 0 1 0
"4717" 1200 168 34 9.4 1 1 1 1
"4718" 1449 160 43 8.8 1 1 1 0
"4719" 2094 183 48 25.7 1 0 1 0
"4720" 1800 188 25 1.8 0 0 1 0
"4721" 1636 165 48 26.2 1 1 1 0
"4722" 1700 175 33 1.3 1 0 0 0
"4723" 2300 160 31 4.7 1 1 0 0
"4724" 280 173 52 4.8 1 1 0 0
"4725" 2100 187 25 1.4 0 0 0 0
"4726" 2292 185 36 5.9 0 0 1 1
"4727" 2955 181 44 2.2 1 0 1 0
"4728" 3400 174 42 18.6 1 1 1 0
"4729" 2020 170 34 10.8 0 1 1 0
"4730" 2000 178 51 14 1 0 1 0
"4731" 3000 165 50 24.8 1 1 1 1
"4732" 2900 175 44 4.7 1 0 1 0
"4733" 1250 160 43 2.4 1 1 1 0
"4734" 2600 174 36 16 0 1 1 0
"4735" 3600 170 39 6.1 1 0 1 1
"4736" 1380 164 37 0.5 1 1 1 0
"4737" 3142 177 38 18 1 0 1 0
"4738" 600 155 37 0.4 1 1 1 0
"4739" 2100 181 36 2.2 1 0 1 0
"4740" 900 165 37 18 1 1 1 0
"4741" 2430 162 40 12 1 1 1 0
"4742" 2600 172 41 15.5 1 0 1 0
"4743" 3800 167 50 16.8 1 0 1 1
"4744" 3500 157 48 19.8 1 1 1 1
"4745" 1320 170 43 9.3 0 1 1 0
"4746" 1500 171 21 0.6 0 1 1 0
"4747" 1900 192 23 4 0 0 1 0
"4748" 1600 173 26 3.9 0 0 0 0
"4749" 2900 164 38 11.3 0 1 1 1
"4750" 1937 165 43 8.7 1 0 1 0
"4751" 1700 178 35 0.8 1 0 1 0
"4752" 2600 179 47 19.3 0 0 1 0
"4753" 2714 167 44 2.4 0 1 1 0
"4754" 6700 176 39 0 1 0 1 0
"4755" 1200 162 39 1.3 1 1 1 0
"4756" 5600 183 44 10.3 1 0 1 1
"4757" 2500 175 48 10.7 1 0 1 0
"4758" 1300 165 22 2 0 1 1 0
"4759" 2980 169 48 3.4 0 1 1 1
"4760" 115 159 64 5.2 1 1 1 0
"4761" 2493 179 40 3 0 0 1 0
"4762" 1988 162 41 8.2 0 1 1 0
"4763" 1118 165 44 21.4 0 1 1 0
"4764" 2633 170 40 4.3 0 1 1 0
"4765" 1700 190 29 2.1 1 0 1 1
"4766" 2273 173 51 29.2 0 0 1 0
"4767" 3500 185 41 22 0 0 1 1
"4768" 2800 190 44 18.7 1 0 1 1
"4769" 805 180 43 4.3 1 1 1 0
"4770" 3500 178 53 36 1 0 1 0
"4771" 317 172 37 4.1 1 1 1 1
"4772" 2600 186 40 0.8 1 0 1 1
"4773" 4128 175 42 7 0 1 1 1
"4774" 1100 178 55 32.6 0 0 1 0
"4775" 2476 178 40 0.4 0 0 1 0
"4776" 1789 150 30 1.3 0 1 1 1
"4777" 7084 178 53 0.9 1 0 1 1
"4778" 1213 170 49 0.3 1 1 1 0
"4779" 998 168 28 2 0 1 1 1
"4780" 1900 180 24 3.7 0 0 1 0
"4781" 1135 173 35 6.3 1 1 1 0
"4782" 880 168 48 5 1 1 1 0
"4783" 2150 174 54 22.7 1 0 1 0
"4784" 3375 175 28 2.9 0 1 1 1
"4785" 2650 179 46 23.7 0 0 1 0
"4786" 3425 178 54 26.8 1 0 1 0
"4787" 3500 186 40 5.8 1 0 1 0
"4788" 4400 176 38 3.8 1 0 1 0
"4789" 1099 167 35 0.5 1 1 1 0
"4790" 2179 180 35 2.2 0 0 1 0
"4791" 2400 190 43 13.5 0 0 1 0
"4792" 900 163 41 3.9 1 1 1 0
"4793" 2300 174 43 6.5 1 0 0 0
"4794" 4800 175 35 3.1 1 0 1 0
"4795" 325 167 62 12.1 1 1 1 0
"4796" 2863 170 47 24.5 1 0 1 0
"4797" 60 176 69 1.5 1 0 1 0
"4798" 1280 160 32 9.4 0 1 1 0
"4799" 305 168 56 6.9 1 1 1 0
"4800" 1544 180 25 2 0 0 1 0
"4801" 2200 160 25 1.4 0 1 1 0
"4802" 1313 160 60 11.3 1 1 1 0
"4803" 2470 182 28 1.6 0 0 1 0
"4804" 3324 178 34 7.5 0 0 1 0
"4805" 4474 164 36 2 0 0 1 0
"4806" 1840 167 22 0.6 0 1 1 0
"4807" 650 168 32 0.8 1 1 1 0
"4808" 2300 184 43 13.5 1 0 1 0
"4809" 1722 158 37 12.3 1 1 1 0
"4810" 2700 164 34 0.7 0 1 1 0
"4811" 2900 173 44 23 1 0 1 0
"4812" 3397 175 34 1.7 0 0 1 1
"4813" 2350 178 33 1.3 0 0 1 0
"4814" 4000 172 47 22.8 1 0 1 0
"4815" 1500 169 43 2.6 1 1 1 0
"4816" 2500 173 33 6.2 0 0 1 0
"4817" 2650 170 56 6.3 1 0 1 0
"4818" 319 160 54 0.6 1 1 1 0
"4819" 3700 185 55 23.7 1 0 1 0
"4820" 325 170 46 10.3 1 1 1 0
"4821" 2200 178 39 8.5 1 0 1 0
"4822" 325 172 39 19.1 1 1 1 0
"4823" 670 175 35 1.3 1 1 0 0
"4824" 325 170 38 1.2 0 1 1 0
"4825" 800 180 28 1.4 0 1 1 0
"4826" 298 170 44 1.7 0 1 1 0
"4827" 2045 189 45 11.3 1 0 1 0
"4828" 1000 162 46 7.6 1 1 1 1
"4829" 4400 180 50 18.3 1 0 1 1
"4830" 2000 174 51 3.1 1 0 0 0
"4831" 1400 165 37 12.1 1 1 1 0
"4832" 3275 180 35 10.4 0 0 1 1
"4833" 870 157 55 21.7 1 1 1 0
"4834" 464 158 61 11.8 0 1 1 0
"4835" 1200 176 48 9.2 1 1 1 0
"4836" 6000 177 50 14 0 0 1 1
"4837" 1900 156 46 2.3 0 1 1 0
"4838" 4600 172 52 17.1 1 0 1 1
"4839" 2300 180 48 4.8 1 0 0 1
"4840" 3300 178 40 20 1 0 1 0
"4841" 320 155 50 1.3 1 1 0 0
"4842" 1636 175 23 0.3 0 1 0 0
"4843" 322 165 34 4.3 1 1 1 0
"4844" 2600 184 44 24 1 0 1 0
"4845" 1615 157 38 16.3 1 1 1 0
"4846" 2631 170 45 2.1 0 1 1 0
"4847" 4200 175 54 15.9 1 0 0 1
"4848" 2300 155 41 15.3 1 1 0 0
"4849" 1300 160 52 0.3 0 1 1 0
"4850" 3000 180 44 1.8 1 0 1 0
"4851" 325 160 39 2.8 1 1 1 0
"4852" 1900 170 44 26.5 1 1 1 0
"4853" 2100 157 49 16.2 1 1 1 0
"4854" 311 160 54 5.6 1 1 1 0
"4855" 800 166 52 2.2 1 1 1 0
"4856" 2250 186 51 20.8 1 0 1 0
"4857" 3600 187 34 1.5 0 0 1 1
"4858" 2503 180 23 2 0 0 1 0
"4859" 1857 173 44 5.5 0 1 1 0
"4860" 1200 165 55 12.5 0 0 1 0
"4861" 1900 165 24 1.8 0 1 1 0
"4862" 2935 170 47 27 0 1 1 0
"4863" 4000 166 57 30.8 0 0 1 1
"4864" 2100 168 60 17.1 0 1 1 0
"4865" 2354 170 23 2 0 0 1 0
"4866" 2500 152 32 10 1 1 1 0
"4867" 1200 157 46 0.3 1 1 1 0
"4868" 3725 180 58 32.9 1 0 1 0
"4869" 3300 180 47 10.3 1 0 1 0
"4870" 1200 168 33 5.3 0 1 1 0
"4871" 1200 170 44 0.8 0 0 1 1
"4872" 2700 178 36 8 1 0 1 0
"4873" 2183 167 32 1 1 1 1 1
"4874" 3000 186 33 11.3 1 0 1 0
"4875" 4600 180 41 5.7 1 0 1 1
"4876" 1450 170 41 3.3 1 1 1 0
"4877" 2200 186 50 10.4 1 0 1 0
"4878" 1002 170 46 5.1 1 1 1 0
"4879" 1850 181 26 5.5 0 0 1 1
"4880" 1800 185 24 2.4 0 0 1 0
"4881" 3033 174 42 14.4 1 0 1 0
"4882" 2600 178 48 26.4 0 0 1 0
"4883" 2900 164 45 22.3 0 1 1 1
"4884" 1050 172 40 10.3 1 1 1 0
"4885" 2200 178 42 2.6 1 0 1 0
"4886" 2760 176 50 0.5 1 0 1 0
"4887" 1073 156 53 11.9 1 1 1 0
"4888" 7000 162 47 12.3 1 0 1 1
"4889" 1000 168 47 1 1 1 1 1
"4890" 485 163 57 5.4 0 1 1 0
"4891" 2200 180 39 4.1 1 0 1 0
"4892" 829 158 37 1.8 1 1 1 0
"4893" 1550 181 33 12.6 0 0 1 0
"4894" 1450 175 40 18.1 1 1 1 0
"4895" 5500 182 40 6.3 1 0 1 0
"4896" 699 165 41 1 1 1 1 0
"4897" 9000 194 42 10.5 1 0 1 1
"4898" 3300 182 41 17.6 1 0 1 0
"4899" 3000 163 53 32.1 1 1 1 1
"4900" 2500 171 42 9.8 1 0 1 0
"4901" 2455 188 52 2.9 1 0 1 0
"4902" 2400 165 46 26 1 1 1 0
"4903" 2760 175 41 23 1 0 1 0
"4904" 817 155 40 21 1 1 1 0
"4905" 2500 182 27 2.2 0 0 1 1
"4906" 2100 165 30 10 0 1 1 0
"4907" 325 162 44 0 0 1 1 0
"4908" 3000 174 39 19 1 0 1 0
"4909" 325 165 30 3 1 1 1 0
"4910" 4600 178 50 32 1 0 1 0
"4911" 3450 178 57 39 0 0 1 0
"4912" 530 170 21 0.2 0 1 1 1
"4913" 2200 180 40 8.7 1 0 1 0
